invoice id,state,city,customer type,gender,product line,unit price,quantity,tax 18%,sales,date,time,payment,cogs,gross margin percentage,gross income,rating
c5243457-118c-4e27-addd-4549f4032d13,Karnataka,Mysuru,Member,Male,Electronics,3202.87,5,2882.58,18896.93,2024-01-11,22:50:40,Credit Card,16014.349999999999,4.7619,899.85,5.5
681cc186-54eb-4763-bf94-b422054706a6,Uttar Pradesh,Lucknow,Member,Male,Home & Kitchen,19177.52,1,3451.95,22629.47,2024-03-01,00:10:52,UPI,19177.52,4.7619,1077.59,6.9
c1df2724-0f15-4401-81d8-6962f078407b,Punjab,Ludhiana,Member,Female,Fashion,12107.01,9,19613.36,128576.45,2024-12-09,12:56:16,Credit Card,108963.09,4.7619,6122.68,9.0
5ba5d3b9-b666-43c5-b91f-24367d489ac3,Karnataka,Mysuru,Member,Female,Health & Beauty,2186.12,6,2361.01,15477.73,2023-08-31,19:40:24,Cash,13116.72,4.7619,737.03,7.0
44d9ffce-aa6d-4798-a4ae-2514ddf8440c,Rajasthan,Jodhpur,Normal,Female,Electronics,10912.27,3,5892.63,38629.44,2024-02-24,09:16:08,Cash,32736.81,4.7619,1839.5,10.0
21c4ab96-af12-442c-b183-202f9123e2d9,Uttar Pradesh,Lucknow,Normal,Male,Health & Beauty,410.46,9,664.95,4359.09,2024-01-07,19:53:33,Credit Card,3694.14,4.7619,207.58,3.1
d84336b4-1ecf-471e-b8b6-77d1dcee7d36,Karnataka,Bengaluru,Member,Female,Health & Beauty,16029.01,8,23081.77,151313.85,2024-02-05,09:42:01,Credit Card,128232.08,4.7619,7205.41,8.2
44cc3499-778b-4319-8d08-008a77be0afa,Madhya Pradesh,Indore,Normal,Female,Electronics,524.72,1,94.45,619.17,2024-06-06,00:00:49,Credit Card,524.72,4.7619,29.48,2.2
cbee1a17-62d2-4344-91bc-e30f7f2b97aa,Madhya Pradesh,Bhopal,Normal,Female,Fashion,6286.18,6,6789.07,44506.15,2023-12-07,04:04:42,Credit Card,37717.08,4.7619,2119.34,1.2
d65b88d5-0e14-49c5-8d7b-c071ce71e082,Delhi,New Delhi,Normal,Female,Home & Kitchen,7807.06,8,11242.17,73698.65,2024-09-07,17:34:20,Cash,62456.48,4.7619,3509.46,5.6
59e32a61-5e39-4c50-a084-413600036d67,Delhi,New Delhi,Member,Male,Electronics,5700.66,8,8208.95,53814.23,2025-05-16,22:29:35,Credit Card,45605.28,4.7619,2562.58,8.9
7e2ff9df-3db4-4926-8b45-c0243f3ac493,Uttar Pradesh,Lucknow,Normal,Female,Electronics,16523.63,10,29742.53,194978.83,2024-08-11,02:32:13,Credit Card,165236.30000000002,4.7619,9284.7,6.7
0642abfd-c30d-4eda-bb93-d3540210ea96,Maharashtra,Pune,Normal,Female,Health & Beauty,9615.02,3,5192.11,34037.17,2023-10-20,04:36:40,Cash,28845.06,4.7619,1620.82,3.7
7c18990b-9ddc-4436-86ef-ff2fd7c650a7,Delhi,New Delhi,Member,Female,Health & Beauty,18692.01,3,10093.69,66169.72,2025-03-13,13:30:22,UPI,56076.03,4.7619,3150.94,5.2
9ef53937-4d85-4182-84b3-b3c3f84bdee1,Uttar Pradesh,Varanasi,Normal,Female,Health & Beauty,11556.63,3,6240.58,40910.47,2024-10-28,05:16:53,UPI,34669.89,4.7619,1948.12,7.0
8625db39-4d19-4aae-a33d-79d8b3a9e947,West Bengal,Kolkata,Normal,Male,Fashion,2762.24,3,1491.61,9778.33,2024-07-01,07:42:00,Cash,8286.72,4.7619,465.63,4.9
8d65a5c5-a8b2-460a-ae31-79b839e675e5,Karnataka,Bengaluru,Member,Female,Health & Beauty,2225.76,8,3205.09,21011.17,2025-02-02,20:57:53,UPI,17806.08,4.7619,1000.53,5.4
10d4c4b0-a105-40e1-ba5c-3e081e7f62e1,Tamil Nadu,Coimbatore,Normal,Male,Fashion,15422.24,4,11104.01,72792.97,2025-05-06,18:42:02,UPI,61688.96,4.7619,3466.33,8.1
3bce103c-8492-43df-9f3c-565a93f4141e,Punjab,Ludhiana,Member,Female,Fashion,14674.63,4,10565.73,69264.25,2023-10-20,17:13:18,Cash,58698.52,4.7619,3298.29,4.0
534e9f97-014c-48bc-9747-d41bc74cb4db,Delhi,New Delhi,Member,Male,Home & Kitchen,6834.37,7,8611.31,56451.9,2024-07-05,15:48:42,Credit Card,47840.59,4.7619,2688.18,2.1
2508b310-b9db-4dbc-a35a-eb54dd569cf4,Rajasthan,Jaipur,Normal,Male,Electronics,6757.73,9,10947.52,71767.09,2023-11-04,14:22:06,Debit Card,60819.56999999999,4.7619,3417.48,8.6
55316878-abdb-4b50-b0ef-d2885aa81e81,Tamil Nadu,Chennai,Member,Male,Groceries,4210.26,10,7578.47,49681.07,2024-11-14,00:29:11,Cash,42102.600000000006,4.7619,2365.76,6.1
5c1176a3-c247-486f-bbd2-e93ae989feac,Karnataka,Bengaluru,Normal,Male,Home & Kitchen,13127.55,4,9451.84,61962.04,2024-07-28,03:38:36,Debit Card,52510.2,4.7619,2950.57,8.3
4d8fae65-7d82-48b9-ae5e-4570ba37adb1,Maharashtra,Pune,Member,Female,Electronics,17987.13,3,9713.05,63674.44,2024-02-10,08:20:39,UPI,53961.39,4.7619,3032.11,1.3
27d575d3-59fc-41c1-8a9f-3e4b0261d281,Gujarat,Surat,Normal,Male,Groceries,17960.07,1,3232.81,21192.88,2024-07-01,20:25:06,Cash,17960.07,4.7619,1009.18,5.5
a3de6897-55fb-409a-a5e5-9417964949fa,Maharashtra,Mumbai,Member,Male,Fashion,2998.29,2,1079.38,7075.96,2025-05-16,19:20:45,Debit Card,5996.58,4.7619,336.95,5.7
34f4574f-31b0-49cb-8f19-32ce02f195c7,Punjab,Ludhiana,Member,Male,Health & Beauty,1935.2,4,1393.34,9134.14,2023-11-10,23:12:52,Debit Card,7740.8,4.7619,434.96,7.7
2944b339-7e70-41d0-80bd-168eec6235a8,Maharashtra,Pune,Member,Female,Health & Beauty,10807.29,9,17507.81,114773.42,2024-08-16,22:21:44,UPI,97265.61000000002,4.7619,5465.4,2.9
02890bb0-2a57-47d3-bb45-920eb6a4036d,Maharashtra,Pune,Member,Female,Home & Kitchen,6731.55,5,6058.39,39716.14,2025-06-05,04:49:06,Credit Card,33657.75,4.7619,1891.24,3.9
1dd18f20-f453-4324-8a88-eeb063d53fd6,West Bengal,Kolkata,Normal,Male,Electronics,10637.14,9,17232.17,112966.43,2025-05-30,05:17:53,Cash,95734.26,4.7619,5379.35,6.6
b3c437fa-f39b-47d5-b1dd-4c8df5b45871,Delhi,New Delhi,Normal,Male,Groceries,7527.1,9,12193.9,79937.8,2024-03-20,20:18:15,Debit Card,67743.90000000001,4.7619,3806.56,4.4
58885f1b-7616-404d-880a-f230f85d0cd1,Gujarat,Surat,Member,Female,Home & Kitchen,11082.0,8,15958.08,104614.08,2025-03-07,03:37:18,UPI,88656.0,4.7619,4981.62,7.8
57083726-cf6f-4857-a3b1-7f6adf0eeaa4,Madhya Pradesh,Bhopal,Member,Female,Home & Kitchen,83.95,1,15.11,99.06,2024-09-04,04:14:33,UPI,83.95,4.7619,4.72,3.8
85b65eca-6d0e-42a5-802f-2d456478455b,Uttar Pradesh,Kanpur,Member,Female,Fashion,1840.85,6,1988.12,13033.22,2024-12-08,02:34:27,Credit Card,11045.099999999999,4.7619,620.63,2.2
629bb7fc-f602-4fe3-9f3b-49d3ab02aa0f,Punjab,Ludhiana,Normal,Male,Fashion,19978.45,1,3596.12,23574.57,2025-02-05,16:29:58,Debit Card,19978.45,4.7619,1122.6,7.1
1e0452f9-cf2e-453c-ac40-f7cec97ea253,Karnataka,Bengaluru,Member,Female,Health & Beauty,19781.48,6,21364.0,140052.88,2025-06-27,20:21:58,Debit Card,118688.88,4.7619,6669.18,1.7
5c2e3c52-ca9e-4fe1-9f9f-0ab8a18e9c2b,Maharashtra,Mumbai,Member,Female,Groceries,7233.0,5,6509.7,42674.7,2024-03-05,17:36:08,Debit Card,36165.0,4.7619,2032.13,2.3
4a02a4ac-9fc0-4436-bc8e-55e99e328d7f,Punjab,Amritsar,Normal,Male,Fashion,18413.98,3,9943.55,65185.49,2024-03-25,20:12:59,UPI,55241.94,4.7619,3104.07,9.7
70a50a11-e1a2-4e58-b57b-d69e264fe561,Tamil Nadu,Coimbatore,Member,Male,Home & Kitchen,2985.76,7,3762.06,24662.38,2024-04-18,11:20:48,Credit Card,20900.32,4.7619,1174.4,2.5
e82b5f68-5693-4419-8f7b-a0106e7af6b0,West Bengal,Howrah,Member,Female,Home & Kitchen,8458.77,3,4567.74,29944.05,2023-12-07,00:41:33,UPI,25376.31,4.7619,1425.91,5.1
4a979733-45de-4cff-a8b3-b2cea16d968e,West Bengal,Kolkata,Normal,Female,Groceries,12932.36,5,11639.12,76300.92,2023-11-09,15:36:45,UPI,64661.8,4.7619,3633.37,6.5
2786f596-bf2a-47c6-90d6-efebd0e2beff,Uttar Pradesh,Varanasi,Normal,Female,Electronics,11801.96,8,16994.82,111410.5,2025-04-08,03:04:14,Debit Card,94415.68,4.7619,5305.26,9.0
7018468a-1cd7-4bab-aa54-eece44c03f69,Karnataka,Bengaluru,Member,Male,Home & Kitchen,15414.65,8,22197.1,145514.3,2024-06-27,12:36:14,Credit Card,123317.2,4.7619,6929.25,5.5
94e4a134-fca8-45bc-ae36-f8864efb5fc3,Uttar Pradesh,Lucknow,Normal,Female,Health & Beauty,59.47,3,32.11,210.52,2024-05-19,04:56:58,Debit Card,178.41,4.7619,10.02,3.4
a3ad9914-a895-4cc4-b315-4b21e7e1287b,Gujarat,Ahmedabad,Member,Male,Electronics,16196.75,1,2915.41,19112.16,2025-02-16,12:10:47,UPI,16196.75,4.7619,910.1,6.3
fbbdcf42-f399-4c99-bec8-474d2019d27c,Delhi,New Delhi,Member,Male,Health & Beauty,3084.79,1,555.26,3640.05,2024-09-05,17:08:57,Debit Card,3084.79,4.7619,173.34,3.6
4ae91fe7-91cd-489c-a416-01979ec77db6,Tamil Nadu,Chennai,Member,Male,Groceries,10960.05,4,7891.24,51731.44,2025-07-03,23:27:03,Credit Card,43840.2,4.7619,2463.4,9.9
b334e02d-8286-45ac-8adb-3b80b44e35cd,Karnataka,Bengaluru,Normal,Male,Fashion,4003.5,1,720.63,4724.13,2025-02-19,09:08:31,UPI,4003.5,4.7619,224.96,5.8
507173e0-8e4e-4f16-a12e-f6d8d1683b29,Rajasthan,Jaipur,Normal,Male,Home & Kitchen,646.13,3,348.91,2287.3,2023-08-20,16:01:10,UPI,1938.3899999999999,4.7619,108.92,3.5
a400a43a-1bf4-400f-90ec-777845b92e5f,Uttar Pradesh,Varanasi,Member,Female,Groceries,1008.11,9,1633.14,10706.13,2025-02-26,09:20:53,Cash,9072.99,4.7619,509.82,9.1
0856d435-b87c-4652-b821-60b32d568065,Gujarat,Surat,Normal,Male,Groceries,13802.17,10,24843.91,162865.61,2024-01-24,10:51:00,UPI,138021.7,4.7619,7755.5,6.6
d664de7a-31db-4f7d-a872-f3340bee4bb9,West Bengal,Howrah,Member,Female,Electronics,16613.45,1,2990.42,19603.87,2024-11-15,16:01:10,Credit Card,16613.45,4.7619,933.52,1.7
d570cc31-4eda-4f92-be6d-527b1cf11a5e,Madhya Pradesh,Indore,Normal,Male,Electronics,12171.32,7,15335.86,100535.1,2023-07-27,18:33:22,Credit Card,85199.23999999999,4.7619,4787.38,3.5
76332b3a-6a4b-4049-9243-0782ea566a26,Maharashtra,Mumbai,Member,Male,Fashion,11320.65,8,16301.74,106866.94,2023-09-23,22:19:46,UPI,90565.2,4.7619,5088.9,6.9
891093f2-81f5-4e83-b517-75e41673b495,Delhi,New Delhi,Normal,Female,Health & Beauty,9838.74,10,17709.73,116097.13,2024-04-21,22:47:13,Credit Card,98387.4,4.7619,5528.43,8.5
62e70e42-aed1-48bb-b3de-ff27ca5c0fc4,Tamil Nadu,Coimbatore,Normal,Male,Fashion,11685.58,8,16827.24,110311.88,2025-06-12,06:39:20,Cash,93484.64,4.7619,5252.94,5.9
1da9468f-d8e8-4b70-8224-2c0fe4b8d1a3,Karnataka,Bengaluru,Member,Female,Health & Beauty,3449.42,2,1241.79,8140.63,2025-03-31,05:18:12,Credit Card,6898.84,4.7619,387.65,1.9
f51d815a-f99b-4f52-bf9d-a8bf5ad7a0c3,West Bengal,Kolkata,Normal,Male,Groceries,15313.56,6,16538.64,108420.0,2024-01-31,05:17:15,Cash,91881.36,4.7619,5162.85,1.0
a1338a9f-fd50-4a68-86dd-581361e391fd,Karnataka,Bengaluru,Normal,Male,Health & Beauty,935.28,3,505.05,3310.89,2025-02-28,18:38:25,UPI,2805.84,4.7619,157.66,7.4
49bc754a-f3fd-462b-b05d-be9c1a96a383,Rajasthan,Jaipur,Normal,Female,Health & Beauty,14623.99,6,15793.91,103537.85,2024-08-09,13:35:52,Credit Card,87743.94,4.7619,4930.37,7.3
455dd315-8ac3-43a4-828a-5b477989f767,Tamil Nadu,Chennai,Normal,Female,Health & Beauty,10402.7,10,18724.86,122751.86,2025-02-21,14:10:13,UPI,104027.0,4.7619,5845.32,5.3
c6445b0e-4652-4814-bc7a-0812edc9e060,Karnataka,Bengaluru,Member,Female,Fashion,11376.08,10,20476.94,134237.74,2025-07-14,18:42:39,Credit Card,113760.8,4.7619,6392.27,9.6
70f72705-5d25-4eca-b701-df4390b1c2b4,Delhi,New Delhi,Member,Male,Health & Beauty,3180.94,1,572.57,3753.51,2025-07-03,05:28:30,Debit Card,3180.94,4.7619,178.74,1.9
1de4fd9e-399c-4438-b09f-2e833e7dce54,Punjab,Ludhiana,Normal,Male,Health & Beauty,54.09,6,58.42,382.96,2024-07-26,01:25:21,Cash,324.54,4.7619,18.24,1.6
f4933f13-1f80-4bac-8182-37f43157b30a,Rajasthan,Jaipur,Normal,Male,Groceries,17896.09,10,32212.96,211173.86,2025-05-06,07:48:57,UPI,178960.9,4.7619,10055.89,4.0
985092c1-e885-4111-b52c-27defb34dd2f,Maharashtra,Nagpur,Member,Female,Electronics,1760.69,2,633.85,4155.23,2025-07-12,12:14:18,Credit Card,3521.38,4.7619,197.87,6.6
d1c5b590-dedb-4a3f-afb8-8c55a1e11014,Maharashtra,Mumbai,Member,Female,Fashion,15756.91,10,28362.44,185931.54,2024-07-01,13:52:27,Credit Card,157569.1,4.7619,8853.87,1.2
fa5bc087-b984-4fc1-a710-e31777ed908f,Madhya Pradesh,Indore,Normal,Male,Home & Kitchen,10861.83,10,19551.29,128169.59,2023-09-27,17:55:38,Debit Card,108618.3,4.7619,6103.31,7.2
b4b87a90-6d07-4c07-b46f-f97b2979d33f,Karnataka,Mysuru,Normal,Female,Home & Kitchen,6851.43,1,1233.26,8084.69,2024-07-20,19:18:53,UPI,6851.43,4.7619,384.98,8.1
488bb2e7-2e8c-4e64-ac99-4dace9f3cfd1,Tamil Nadu,Chennai,Normal,Female,Groceries,9099.86,9,14741.77,96640.51,2023-10-12,12:31:36,Cash,81898.74,4.7619,4601.92,6.3
defa1dcb-9240-43dc-afbf-3af55aa1bf2b,Punjab,Ludhiana,Normal,Female,Health & Beauty,5589.44,9,9054.89,59359.85,2024-02-29,15:43:28,UPI,50304.96,4.7619,2826.66,5.1
4c968bb3-1e38-43b3-b9d5-0af98801b292,Rajasthan,Jodhpur,Normal,Male,Health & Beauty,18187.69,5,16368.92,107307.37,2023-08-24,02:03:03,Cash,90938.45,4.7619,5109.87,4.1
e9d0e8b1-1a47-4b04-92e4-36bdc3f08e5c,Madhya Pradesh,Indore,Normal,Female,Fashion,12137.47,7,15293.21,100255.5,2024-09-30,00:39:06,Credit Card,84962.29,4.7619,4774.07,4.5
1f326195-999c-4eab-bb5c-e1f6e960c8f1,Maharashtra,Mumbai,Normal,Female,Home & Kitchen,14343.11,10,25817.6,169248.7,2024-01-17,20:29:21,Credit Card,143431.1,4.7619,8059.45,5.6
f6bc402c-8b82-4c34-a1ae-e6d6404c1760,Tamil Nadu,Chennai,Normal,Female,Health & Beauty,7556.84,10,13602.31,89170.71,2024-05-14,20:54:14,Debit Card,75568.4,4.7619,4246.22,5.6
28791e32-804d-4069-84b0-65112f99ea41,Gujarat,Surat,Member,Female,Home & Kitchen,17479.64,5,15731.68,103129.88,2024-07-08,14:53:59,Credit Card,87398.2,4.7619,4910.94,7.4
37973337-c0d6-4547-b5b8-22cbd493a86e,Karnataka,Mysuru,Normal,Female,Health & Beauty,10113.67,1,1820.46,11934.13,2024-10-26,23:00:52,Credit Card,10113.67,4.7619,568.29,9.5
e10c5afc-0230-4342-a9d0-9e4bb5632e13,West Bengal,Kolkata,Member,Male,Groceries,7701.85,9,12477.0,81793.65,2024-10-15,16:49:55,Debit Card,69316.65000000001,4.7619,3894.93,7.3
c8b36450-1b2b-4743-bc54-7064cf0f3fd0,Rajasthan,Jaipur,Member,Female,Home & Kitchen,6866.36,2,2471.89,16204.61,2024-07-30,05:07:51,Cash,13732.72,4.7619,771.65,5.8
5b630376-88ed-4103-91ca-d5e8fdabada5,Punjab,Amritsar,Member,Male,Health & Beauty,4728.26,8,6808.69,44634.77,2025-03-16,14:50:32,UPI,37826.08,4.7619,2125.46,1.3
ded487e4-feb9-486a-9ecd-aa0609d4cbbf,Rajasthan,Jodhpur,Member,Female,Home & Kitchen,15204.61,3,8210.49,53824.32,2023-09-28,16:11:36,Debit Card,45613.83,4.7619,2563.06,9.1
740659f5-7246-4c50-865f-73d7a59f6622,Maharashtra,Mumbai,Member,Female,Fashion,8887.03,1,1599.67,10486.7,2024-10-09,04:24:04,UPI,8887.03,4.7619,499.37,3.0
cd9d9bc4-91da-4156-8a2f-800e532d0f8a,Tamil Nadu,Coimbatore,Normal,Female,Electronics,12394.28,3,6692.91,43875.75,2023-09-09,17:29:22,Cash,37182.840000000004,4.7619,2089.32,3.8
6793519c-52fc-4a32-a930-2ba9e3cb2420,Uttar Pradesh,Kanpur,Normal,Male,Electronics,6131.55,3,3311.04,21705.69,2023-07-24,00:09:10,UPI,18394.65,4.7619,1033.6,3.1
138e8b49-f682-4241-a7cb-2604605d63d3,Uttar Pradesh,Lucknow,Normal,Female,Electronics,5268.38,3,2844.93,18650.07,2024-11-17,22:14:45,Cash,15805.14,4.7619,888.1,9.1
a79aa650-836b-43a3-a0b4-cea44a920af2,West Bengal,Howrah,Normal,Male,Home & Kitchen,607.99,10,1094.38,7174.28,2025-01-08,20:49:45,UPI,6079.9,4.7619,341.63,5.1
9e64414d-0c4e-40e7-8bb0-e60d204bf66f,Uttar Pradesh,Lucknow,Normal,Male,Electronics,8671.19,10,15608.14,102320.04,2024-01-26,23:29:26,UPI,86711.90000000001,4.7619,4872.38,8.6
21be5877-686e-4fc9-b32b-81860b313069,Punjab,Ludhiana,Member,Male,Groceries,11574.35,7,14583.68,95604.13,2024-08-20,19:40:42,Cash,81020.45,4.7619,4552.57,6.8
6e7b4de3-c304-439c-a1da-57a44a437e0e,Karnataka,Mysuru,Member,Male,Health & Beauty,19254.83,10,34658.69,227206.99,2024-08-01,14:06:56,Debit Card,192548.30000000002,4.7619,10819.37,9.8
35bc4f58-46fc-4f8b-ac79-47c31c81e37e,Rajasthan,Jaipur,Normal,Female,Home & Kitchen,10442.65,4,7518.71,49289.31,2025-04-17,07:08:33,UPI,41770.6,4.7619,2347.11,6.8
e97b2609-74d8-4705-93e1-5b8f55a3950c,Punjab,Ludhiana,Normal,Female,Electronics,10295.99,8,14826.23,97194.15,2024-03-12,22:49:23,Credit Card,82367.92,4.7619,4628.29,8.1
c6423196-fab9-4697-ae7b-9e81500242e7,Maharashtra,Pune,Member,Male,Fashion,2212.39,7,2787.61,18274.34,2025-03-31,07:01:27,UPI,15486.73,4.7619,870.21,1.1
5443ae2b-e3f3-497b-8875-658e66f2afbc,Maharashtra,Pune,Member,Female,Fashion,12446.66,3,6721.2,44061.18,2023-12-10,16:01:26,Credit Card,37339.979999999996,4.7619,2098.15,4.3
a2a293dd-85a7-4902-919e-e28689543b46,Punjab,Ludhiana,Member,Female,Electronics,4348.43,1,782.72,5131.15,2024-09-11,05:42:04,UPI,4348.43,4.7619,244.34,8.5
63bee77c-bcfc-4dda-ba88-3dfd11a7cf9a,Punjab,Ludhiana,Normal,Female,Health & Beauty,5987.65,9,9699.99,63588.84,2023-12-15,18:54:52,Credit Card,53888.85,4.7619,3028.04,9.1
e4a4f22c-77eb-41f0-bdf8-e97d2fc8b6e6,West Bengal,Howrah,Member,Female,Home & Kitchen,6465.5,7,8146.53,53405.03,2024-07-30,00:42:19,Debit Card,45258.5,4.7619,2543.09,4.0
24387775-641f-49ee-ab1c-cebeddcbd92f,Delhi,New Delhi,Normal,Female,Health & Beauty,15983.58,3,8631.13,56581.87,2024-07-15,20:59:06,Cash,47950.74,4.7619,2694.37,2.6
5910c1cf-bd9a-4d7f-956f-9d027ba131c0,Delhi,New Delhi,Member,Female,Electronics,9780.37,7,12323.27,80785.86,2024-09-30,10:12:41,Credit Card,68462.59000000001,4.7619,3846.94,6.1
abd1bcfe-65b4-4931-b4b5-4f957aaeef35,Rajasthan,Jaipur,Normal,Male,Groceries,7425.6,3,4009.82,26286.62,2023-08-20,09:58:37,Credit Card,22276.800000000003,4.7619,1251.74,2.5
62a10bb8-57d3-49bb-a8a6-a1e04c35e298,Punjab,Ludhiana,Normal,Male,Fashion,16132.64,1,2903.88,19036.52,2024-08-03,02:31:01,UPI,16132.64,4.7619,906.5,1.1
bc3a619e-edf8-4657-bf60-64659a28b8fd,Punjab,Ludhiana,Normal,Female,Health & Beauty,5617.49,7,7078.04,46400.47,2024-01-26,04:16:41,Debit Card,39322.43,4.7619,2209.54,9.7
251e40ee-90cc-42c8-b69c-9fef1113ed10,Tamil Nadu,Coimbatore,Normal,Female,Home & Kitchen,9721.62,10,17498.92,114715.12,2025-03-18,11:40:47,Cash,97216.20000000001,4.7619,5462.62,5.6
c1c23d2e-951e-4f65-92d7-84941c0ed5ea,West Bengal,Kolkata,Member,Female,Home & Kitchen,3906.7,7,4922.44,32269.34,2025-05-04,12:45:52,Debit Card,27346.899999999998,4.7619,1536.63,8.0
2ccdb4f0-5468-4335-b726-b3764978abbb,Gujarat,Ahmedabad,Member,Female,Home & Kitchen,216.75,3,117.05,767.3,2024-06-10,18:11:29,UPI,650.25,4.7619,36.54,2.4
2ef3c4b7-23be-4e0d-b3b4-837ccbc16111,Maharashtra,Mumbai,Member,Female,Health & Beauty,2259.06,6,2439.78,15994.14,2025-06-16,04:06:26,Credit Card,13554.36,4.7619,761.62,7.0
3ad3f512-2ed3-4f84-94bf-e6f91df1f452,Maharashtra,Mumbai,Member,Female,Home & Kitchen,17938.44,6,19373.52,127004.16,2025-04-19,06:50:04,Debit Card,107630.63999999998,4.7619,6047.81,2.7
9f59e92b-cf56-4620-a74f-1605d6da5d1b,Gujarat,Ahmedabad,Normal,Female,Groceries,8461.22,9,13707.18,89858.16,2023-09-09,08:36:18,Debit Card,76150.98,4.7619,4278.96,3.5
77944082-bffb-4e6a-a9ad-209a76a45485,Delhi,New Delhi,Member,Female,Health & Beauty,16804.66,1,3024.84,19829.5,2023-11-17,15:23:27,Cash,16804.66,4.7619,944.26,8.8
b02126d9-a172-41fb-9364-9310b2077bcf,Gujarat,Ahmedabad,Normal,Female,Health & Beauty,6565.59,10,11818.06,77473.96,2025-05-25,04:16:29,UPI,65655.9,4.7619,3689.23,4.1
d5db0c99-1b63-46e7-8f04-1b566651e04b,Uttar Pradesh,Kanpur,Normal,Male,Home & Kitchen,5376.24,3,2903.17,19031.89,2025-02-26,11:50:35,UPI,16128.72,4.7619,906.28,3.7
a30798da-0312-41a4-af48-d297620887f3,Maharashtra,Nagpur,Member,Male,Groceries,1287.43,8,1853.9,12153.34,2025-04-02,17:31:49,Credit Card,10299.44,4.7619,578.73,8.8
c55d46a7-7aca-4585-9cea-7d2c477403a0,Uttar Pradesh,Varanasi,Member,Female,Home & Kitchen,3200.9,5,2880.81,18885.31,2024-08-07,16:56:14,Credit Card,16004.5,4.7619,899.3,5.9
fec132ec-8ff1-432a-80b6-fb233fa8b493,Maharashtra,Pune,Normal,Male,Groceries,19911.55,3,10752.24,70486.89,2024-11-16,23:40:01,Cash,59734.649999999994,4.7619,3356.52,6.8
ef105c2b-76b9-4b24-b07e-e1f5d6f2195f,Uttar Pradesh,Lucknow,Member,Male,Electronics,5763.78,8,8299.84,54410.08,2023-08-23,12:15:52,Credit Card,46110.24,4.7619,2590.95,3.6
50b16266-559c-489b-84a0-a90192ac8dbb,Maharashtra,Pune,Normal,Female,Health & Beauty,1397.3,3,754.54,4946.44,2023-12-23,04:07:03,Credit Card,4191.9,4.7619,235.54,1.7
a12fc35e-3631-48fa-87d8-90b4a5f3924e,Uttar Pradesh,Lucknow,Normal,Female,Health & Beauty,4702.49,2,1692.9,11097.88,2023-08-25,02:24:18,Cash,9404.98,4.7619,528.47,5.0
2758cfbe-d8ac-46d6-a06b-8282636dd49c,Delhi,New Delhi,Normal,Male,Electronics,1140.65,1,205.32,1345.97,2025-05-30,21:14:13,Cash,1140.65,4.7619,64.09,6.6
70cba845-59bf-41b6-a28c-77cd2e6cfcf8,Karnataka,Bengaluru,Member,Male,Electronics,7904.59,1,1422.83,9327.42,2023-07-25,23:24:40,Cash,7904.59,4.7619,444.16,5.6
0c8aa1ca-48fe-4b06-92dd-37aa8c2ff078,Tamil Nadu,Chennai,Normal,Female,Groceries,19802.14,5,17821.93,116832.63,2023-09-05,02:20:51,Cash,99010.7,4.7619,5563.45,8.0
b8aa30d3-be2b-43f2-8ac5-319231d27e86,Tamil Nadu,Coimbatore,Member,Female,Fashion,3953.37,8,5692.85,37319.81,2024-03-18,11:51:53,Cash,31626.96,4.7619,1777.13,2.8
e1c1fb70-814b-494c-a5ae-f94c769c2e77,Maharashtra,Pune,Member,Male,Fashion,9935.32,8,14306.86,93789.42,2024-04-13,23:39:45,Cash,79482.56,4.7619,4466.16,4.6
f08b82ad-c119-493e-a592-4c23760655fe,Tamil Nadu,Chennai,Member,Male,Electronics,15221.15,8,21918.46,143687.66,2024-08-08,05:29:21,Cash,121769.2,4.7619,6842.26,5.7
be0fc808-28cd-49be-a5d7-334fcb25cd20,Tamil Nadu,Coimbatore,Member,Male,Electronics,2068.35,8,2978.42,19525.22,2023-12-16,07:36:06,Cash,16546.8,4.7619,929.77,1.2
889b9922-5370-4473-a843-daf54175d2f7,Rajasthan,Jaipur,Normal,Male,Home & Kitchen,14702.9,1,2646.52,17349.42,2024-10-21,19:19:40,UPI,14702.9,4.7619,826.16,5.8
25987ae8-705d-4930-86f5-b5e4228d5a80,Rajasthan,Jaipur,Normal,Female,Electronics,16997.04,2,6118.93,40113.01,2024-05-02,17:42:46,Cash,33994.08,4.7619,1910.14,6.7
51580ad1-e0e2-4169-8ad5-21c1323cdcb2,Delhi,New Delhi,Normal,Female,Groceries,6265.45,3,3383.34,22179.69,2023-09-05,02:28:27,Credit Card,18796.35,4.7619,1056.17,6.0
7c1756b6-9b5f-4b69-a7f6-cc3f4e12efa8,Tamil Nadu,Chennai,Normal,Female,Groceries,13423.78,10,24162.8,158400.6,2025-01-30,19:57:12,UPI,134237.80000000002,4.7619,7542.88,9.8
a9e5873f-c2c6-4887-b70e-e4f64d18c440,Madhya Pradesh,Bhopal,Member,Male,Electronics,7946.55,1,1430.38,9376.93,2023-08-17,13:39:11,Credit Card,7946.55,4.7619,446.52,5.3
b8fa51ae-09af-4a1e-9d73-86436bdbf509,Karnataka,Mysuru,Member,Female,Electronics,18133.76,4,13056.31,85591.35,2024-03-16,19:45:18,UPI,72535.04,4.7619,4075.77,9.6
b03cd6d5-3925-4838-8fed-90d4f4a98cb7,Uttar Pradesh,Lucknow,Member,Male,Electronics,4935.86,1,888.45,5824.31,2023-10-08,14:35:39,Credit Card,4935.86,4.7619,277.35,2.5
